Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Charlotte,Mecklenburg_NC,NC,68,65,10,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Daytona Beach,Volusia_FL,FL,91,66,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,77,79,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Bentonia,Yazoo_MS,MS,88,63,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Palmdale,Los Angeles_CA,CA,25,92,5,3,0,Fair,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,18,81,10,10,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Glendale,Los Angeles_CA,CA,62,28,5,0,0,Fair,FALSE,FALSE,FALSE,day
2,West Hartford,Hartford_CT,CT,28.9,67,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Lagrangeville,Dutchess_NY,NY,39,82,3,6.9,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,82.9,41,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Calabasas,Los Angeles_CA,CA,77,62,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
2,Palm City,Martin_FL,FL,84.2,89,7,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Charlotte,Mecklenburg_NC,NC,55.4,77,10,4.6,0,Overcast,TRUE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,51,59,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Exeter,Rockingham_NH,NH,58,44,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Spring Hill,Hernando_FL,FL,82,79,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Tampa,Hillsborough_FL,FL,79,72,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Anaheim,Orange_CA,CA,73.9,41,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Blythewood,Richland_SC,SC,70,94,10,6,0,Light Rain with Thunder,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,90,43,10,9,0,Fair,TRUE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,62.6,63,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
3,Pinole,Contra Costa_CA,CA,48.9,50,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Los Gatos,Santa Clara_CA,CA,63,75,9,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,75.9,87,10,9.2,0.59,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,52,97,1,0,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Covina,Los Angeles_CA,CA,66,52,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Ontario,San Bernardino_CA,CA,52,71,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,San Antonio,Bexar_TX,TX,77,82,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,60,83,10,10,0,Cloudy,FALSE,FALSE,TRUE,day
3,Orlando,Orange_FL,FL,73.9,66,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Dover,Hillsborough_FL,FL,71.6,60,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Oklahoma City,Oklahoma_OK,OK,72.9,83,10,15,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
2,Sylmar,Los Angeles_CA,CA,72,43,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Rosburg,Wahkiakum_WA,WA,53,86,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Cleveland,Cuyahoga_OH,OH,72,81,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Dallas,Dallas_TX,TX,82.4,39,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Sacramento,Sacramento_CA,CA,72,35,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
2,Waterford,Stanislaus_CA,CA,46,93,7,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Spartanburg,Spartanburg_SC,SC,77,50,10,0,0,Fair,FALSE,FALSE,TRUE,day
4,Faber,Nelson_VA,VA,46,54,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,66.9,24,10,17.3,0,Clear,FALSE,FALSE,TRUE,day
2,Madison,Davidson_TN,TN,52,69,10,18.4,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Suffern,Rockland_NY,NY,79,31,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Livermore,Alameda_CA,CA,45,44,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Nashville,Davidson_TN,TN,43,38,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Burbank,Los Angeles_CA,CA,72,59,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
3,Roland,Sequoyah_OK,OK,66.9,79,9,9.2,0,Clear,FALSE,FALSE,FALSE,twilight
2,Cincinnati,Hamilton_OH,OH,15.1,88,5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Los Altos,Santa Clara_CA,CA,69,70,10,15,0,Fair,FALSE,FALSE,FALSE,day
3,Windham,Rockingham_NH,NH,53.6,82,2,6.9,0.13,Rain,FALSE,FALSE,FALSE,day
2,Blacksburg,Cherokee_SC,SC,39.6,100,3,0,0.05,Rain,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,55,49,10,0,0,Fair,FALSE,FALSE,TRUE,twilight
2,Temple,Carroll_GA,GA,41,100,2.5,0,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,69.1,70,7,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,83,44,9,0,0,Fair,FALSE,FALSE,TRUE,day
3,Louisville,Jefferson_KY,KY,73.9,71,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,44,71,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,89.1,63,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Lugoff,Kershaw_SC,SC,44.6,93,2.5,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Shafer,Chisago_MN,MN,38,74,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Payson,Utah_UT,UT,26.6,74,9,20.7,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Litchfield Park,Maricopa_AZ,AZ,87,42,10,7,0,Fair,FALSE,FALSE,TRUE,day
3,South Gate,Los Angeles_CA,CA,72,64,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Hayward,Alameda_CA,CA,46,66,10,0,0,Partly Cloudy,FALSE,TRUE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,44.6,100,3,0,0,Clear,FALSE,FALSE,FALSE,twilight
4,Jacksonville,Duval_FL,FL,79,72,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Chattanooga,Hamilton_TN,TN,52,66,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,66,63,5,6.9,0,Haze,TRUE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,72,87,10,15,0,Overcast,TRUE,FALSE,FALSE,night
2,Jacksonville,Duval_FL,FL,81,85,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Fairburn,Fulton_GA,GA,59,90,2,10,0,Fog,FALSE,FALSE,FALSE,day
3,Bellevue,King_WA,WA,46.9,90,10,15,0.01,Light Rain,FALSE,FALSE,FALSE,night
3,Columbia,Richland_SC,SC,44.1,53,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,37.9,93,3,8.1,0.1,Light Rain,FALSE,FALSE,TRUE,day
2,Lees Summit,Jackson_MO,MO,71.1,84,10,8.1,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Forsyth,Rosebud_MT,MT,-10,86,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Denver,Denver_CO,CO,17.6,73,30,0,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Houma,Terrebonne_LA,LA,71.6,100,6,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,15.1,47,10,13.8,0,Clear,FALSE,FALSE,FALSE,night
2,Nashville,Davidson_TN,TN,55,67,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Wheaton,DuPage_IL,IL,46,73,10,17.3,0,Overcast,FALSE,FALSE,FALSE,day
2,Columbus,Franklin_OH,OH,23,78,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mission Hills,Los Angeles_CA,CA,63,72,6,0,0,Haze,FALSE,FALSE,FALSE,twilight
4,Kingwood,Montgomery_TX,TX,75.9,62,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Wilmington,New Castle_DE,DE,79,72,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Castaic,Los Angeles_CA,CA,58,67,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,San Diego,San Diego_CA,CA,59,83,10,3,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Williams,Colusa_CA,CA,54,90,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Boston,Suffolk_MA,MA,34,37,10,16,0,Fair,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,68,76,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Fort Lauderdale,Broward_FL,FL,69.1,81,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,75.9,91,10,5.8,0.05,Thunderstorm,TRUE,FALSE,FALSE,day
3,Brentwood,Suffolk_NY,NY,83,72,10,14,0,Cloudy,FALSE,FALSE,FALSE,day
3,Frederick,Frederick_MD,MD,69.8,20,10,23,0,Clear,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,103.3,6,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Phoenix,Maricopa_AZ,AZ,77,45,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Running Springs,San Bernardino_CA,CA,98.6,15,6,8.1,0,Haze,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,61,90,9,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Baldwin Park,Los Angeles_CA,CA,75.2,73,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,75.2,100,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
2,Tulsa,Tulsa_OK,OK,92,45,10,13,0,Fair,FALSE,FALSE,TRUE,day
2,Omaha,Douglas_NE,NE,48,83,5,10.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Wilmington,Middlesex_MA,MA,12,67,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Wixom,Oakland_MI,MI,16,88,4,9.2,0,Light Snow,FALSE,FALSE,FALSE,day
2,Morgan Hill,Santa Clara_CA,CA,41,93,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,San Andreas,Calaveras_CA,CA,46.4,100,2.5,6.9,0.12,Overcast,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,73.9,87,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,84,63,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,El Cajon,San Diego_CA,CA,66.2,56,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Madison,Dane_WI,WI,67.1,93,10,10.4,0,Overcast,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,68,59,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,62.1,60,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Oviedo,Seminole_FL,FL,78.1,60,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Trenton,Mercer_NJ,NJ,57,77,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Darien,Fairfield_CT,CT,45,52,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,77,94,7,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Ogden,Weber_UT,UT,77,25,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Courtland,Nicollet_MN,MN,33.8,87,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,San Juan Capistrano,Orange_CA,CA,70,81,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Conshohocken,Montgomery_PA,PA,80.6,58,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,30,82,1,24,0.01,Light Snow / Windy,FALSE,FALSE,FALSE,day
2,Reading,Berks_PA,PA,62.1,80,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,73,55,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Pomona,Los Angeles_CA,CA,82.4,32,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Pleasanton,Alameda_CA,CA,64,65,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Brea,Orange_CA,CA,77,47,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,84.2,74,10,6.9,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Meridian,Lauderdale_MS,MS,86,57,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Cloud,Stearns_MN,MN,20,92,0.5,10,0.04,Snow,FALSE,FALSE,FALSE,night
2,Kissimmee,Osceola_FL,FL,48,93,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Bayport,Suffolk_NY,NY,71,41,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Duncanville,Dallas_TX,TX,36,86,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,45,42,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,69.8,46,10,8.1,0,Clear,TRUE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,94,22,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,62,67,10,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,71,90,8,7,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,75.9,36,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,42.8,100,1.8,11.5,0.05,Heavy Rain,FALSE,FALSE,TRUE,day
2,Fort Lauderdale,Broward_FL,FL,81,74,10,8.1,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Darlington,Darlington_SC,SC,51.8,82,10,13.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Crittenden,Grant_KY,KY,60.1,83,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Atlanta,Fulton_GA,GA,41,82,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
2,Lancaster,Lancaster_SC,SC,54,41,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,63,67,10,15,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Monticello,Green_WI,WI,30.2,64,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Richmond,Henrico_VA,VA,43,35,10,14,0,Fair,FALSE,FALSE,TRUE,twilight
2,Houston,Harris_TX,TX,71.1,45,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,70,47,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,East Orange,Essex_NJ,NJ,48,77,10,23,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Saratoga Springs,Utah_UT,UT,19,85,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Horton,Blount_AL,AL,69.8,94,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
4,Seattle,King_WA,WA,34,34,10,16.1,0,Scattered Clouds,TRUE,FALSE,FALSE,twilight
2,Trenton,Mercer_NJ,NJ,24.1,77,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Mobile,Mobile_AL,AL,82,82,10,15,0.06,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Eagle,Clinton_MI,MI,87.1,59,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cupertino,Santa Clara_CA,CA,70,51,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Oxnard,Ventura_CA,CA,62.1,93,9,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,95,43,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Nipomo,San Luis Obispo_CA,CA,73,48,10,20.7,0,Clear,FALSE,FALSE,FALSE,day
2,Hopkins,Richland_SC,SC,73.9,95,7,13.8,0,Light Rain,FALSE,FALSE,FALSE,day
3,Salt Lake City,Salt Lake_UT,UT,23.9,86,10,19.6,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Ramseur,Randolph_NC,NC,73,74,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,65,31,10,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Hawthorne,Los Angeles_CA,CA,64.9,78,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Cranford,Union_NJ,NJ,45.5,90,5,13.8,0.1,Light Rain,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,68,43,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,73,93,1.5,3.5,0.04,Light Rain,FALSE,FALSE,TRUE,day
2,Wilmington,New Castle_DE,DE,76,85,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,63,33,10,10,0,Fair,FALSE,FALSE,TRUE,day
2,Onalaska,La Crosse_WI,WI,57,87,6,7,0.38,Light Rain,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,46.9,71,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Atlanta,Cobb_GA,GA,85.5,46,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,93.2,41,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Platteville,Weld_CO,CO,80,12,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Albuquerque,Bernalillo_NM,NM,71.1,14,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,60.8,68,10,11.5,0,Clear,FALSE,TRUE,FALSE,day
2,Lorton,Fairfax County_VA,VA,82.4,84,10,5.8,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Hatboro,Montgomery_PA,PA,59,87,3,6.9,0.24,Light Rain,FALSE,FALSE,FALSE,day
2,Lutz,Pasco_FL,FL,55.4,77,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
3,Buford,Gwinnett_GA,GA,71.6,78,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Springfield,Greene_MO,MO,71.1,68,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Arlington,Tarrant_TX,TX,89.6,52,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Elverta,Sacramento_CA,CA,98.6,13,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,75.9,19,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Mission Viejo,Orange_CA,CA,55.9,87,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
3,Weehawken,Hudson_NJ,NJ,45,42,10,12.7,0,Clear,FALSE,FALSE,FALSE,twilight
3,Minneapolis,Hennepin_MN,MN,18,65,10,6.9,0,Overcast,FALSE,FALSE,FALSE,night
3,Miami,Miami-Dade_FL,FL,81,69,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,55.9,77,10,8.1,0,Clear,FALSE,FALSE,TRUE,night
2,Crescent City,Del Norte_CA,CA,57,96,4,5,0,Cloudy,FALSE,FALSE,FALSE,day
3,Lenhartsville,Berks_PA,PA,52,100,3,8,0,Light Rain,FALSE,FALSE,FALSE,day
3,South Amboy,Middlesex_NJ,NJ,70.9,82,7,0,0,Clear,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,64.4,45,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Sarasota,Sarasota_FL,FL,78.1,76,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Daly City,San Mateo_CA,CA,64.9,73,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,West Chicago,Dupage_IL,IL,33.1,100,1.5,10.4,0,Overcast,FALSE,FALSE,TRUE,day
3,Dallas,Dallas_TX,TX,57,21,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Swansea,Lexington_SC,SC,35.1,25,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Phoenix,Maricopa_AZ,AZ,55.9,26,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Romulus,Wayne_MI,MI,66,81,7,0,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,62.1,70,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Davison,Genesee_MI,MI,64,93,10,5.8,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Paradise,Lancaster_PA,PA,35.1,78,10,4.6,0,Overcast,FALSE,FALSE,FALSE,night
3,Sunol,Alameda_CA,CA,48,96,0.2,4.6,0,Fog,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,52,86,2,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Mobile,Mobile_AL,AL,73.9,76,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Fair Play,Anderson_SC,SC,69,54,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Clinton,Laurens_SC,SC,77,69,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Flint,Genesee_MI,MI,62.1,100,3,3.5,0,Shallow Fog,FALSE,FALSE,FALSE,day
3,Charlotte,Mecklenburg_NC,NC,69.8,88,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,San Bernardino,San Bernardino_CA,CA,62.6,88,2,0,0,Overcast,FALSE,FALSE,FALSE,night
3,San Diego,San Diego_CA,CA,79,20,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,72,40,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Hartford,Hartford_CT,CT,37.9,93,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Paso Robles,San Luis Obispo_CA,CA,79,42,10,18,0,Fair,FALSE,FALSE,FALSE,day
2,Glendale,Maricopa_AZ,AZ,102,15,10,6.9,0,Clear,FALSE,TRUE,FALSE,day
2,Houston,Harris_TX,TX,88,63,10,15,0,Thunderstorm,FALSE,FALSE,TRUE,day
3,Covington,Kenton_KY,KY,81,69,10,9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Los Angeles,Los Angeles_CA,CA,51,74,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Pomona,Los Angeles_CA,CA,73,33,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,41,86,9,5.8,0.02,Light Rain,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,69.8,94,2.5,5.8,0.14,Light Rain,FALSE,FALSE,TRUE,day
2,Aiken,Aiken_SC,SC,82.4,54,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Carmel,Putnam_NY,NY,37,96,4,0,0,Light Rain,FALSE,FALSE,FALSE,day
2,Mesa,Maricopa_AZ,AZ,50,21,10,14,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Pleasanton,Alameda_CA,CA,54,55,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Richmond,Henrico_VA,VA,57,83,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Ridley Park,Delaware_PA,PA,75,76,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,75.9,50,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Burbank,Los Angeles_CA,CA,55.9,80,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Hialeah,Miami-Dade_FL,FL,75,73,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Renton,King_WA,WA,54,80,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,80.6,32,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Glendale,Maricopa_AZ,AZ,64,18,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,69.1,33,10,8.1,0,Clear,FALSE,FALSE,TRUE,night
2,Charlotte,Mecklenburg_NC,NC,48,48,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,80.6,84,8,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Ashburn,Loudoun_VA,VA,71.6,53,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Seattle,King_WA,WA,59,72,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
3,Minneapolis,Anoka_MN,MN,81,49,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,91.9,54,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Duncan,Spartanburg_SC,SC,61,35,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,Falls Church,Fairfax County_VA,VA,59,81,10,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Tarrant_TX,TX,48.9,25,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,San Ramon,Contra Costa_CA,CA,50,93,3,9.2,0.03,Light Rain,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,33.1,85,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,45,23,10,13,0,Fair,FALSE,TRUE,FALSE,day
3,Des Moines,Polk_IA,IA,52,37,10,26,0,Fair / Windy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,66,19,10,0,0,Fair,FALSE,FALSE,TRUE,twilight
2,Price,Carbon_UT,UT,64.9,33,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,75,96,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,62.1,70,10,0,0,Clear,FALSE,FALSE,FALSE,night
